,artist,lyrics
37,CHUNG HA,"[청하 ""Good Night My Princess"" 가사][Verse 1]서늘한 새벽빛 길 따라비춘 어귀에 멀어지는 발소리텅 빈 방엔, anybody home?허전한 바람만 쓸쓸하게 들려[Pre-Chorus]Ooh, I know there's no one포근한 그대 품에 안겨 있는 상상 속Then, you play my favorite song again[Chorus]I don't wanna cryEvery night I try매일 밤 그대의 하루가안녕하길 기도해엄마 다녀올게It breaks my heart in two삼킨 눈물 맘을 적셔Good night, my princess[Verse 2]창문 틈새 매일 같은 소원을 걸어 둔 채또 언제나 그댈 그리다 두 눈을 감아 (눈을 감아)전하지 못했던 인사는 아직 여전해, in my dream따스한 그 온길 끌어안고 잠들죠[Pre-Chorus]아득한 꿈속조금 나지막이 전해보는 사랑한단 말가득 담아 흐르는, my favorite song again[Chorus]I don't wanna cryEvery night I try매일 밤 그대의 하루가안녕하길 기도해엄마 다녀올게It breaks my heart in two삼킨 눈물 맘을 적셔Good night, my princess"
38,CHUNG HA,"[청하 ""Love Me Out Loud"" 가사][Verse 1]길고 긴 길 따라오랜 고요 끝에 널 찾아깊어진 어둠 속유일한 별빛은 너 하나잃고 싶지 않아온통 소리쳐 난'Cause the silence, it always hurts모든 공허 속에텅 빈 마음 들 때그댈 향해 다시 외쳐봐[Pre-Chorus]단 하루도 멈  수 없는 맘의 soundIf you love me, then scream and shoutDon't wanna lose ya but you're fading outSo if you love me[Chorus]Love me out loudOut loud, out loudLove me out loud (Love me out loud)Out loud, out loud (Love me out, love me out loud, love me out loud, love me out)[Verse 2]Hear the roar 저 멀리기꺼이 내 맘을 던져 난소리 쳐 줘 깊은 밤날 이끄는 별 하나간절하게 울린 벅차오른 떨림Gotta scream until my lungs run out흐린 어둠 속 너머거친 감각 사이로내면 속의 날 깨워[Pre-Chorus]단 하루도 멈출 수 없는 맘의 soundIf you love me, then scream and shoutDon't wanna lose ya but you're fading outSo if you love me"
39,CHUNG HA,"[청하 ""Nuh-Uh"" 가사][Intro]Uh-nuh-nuh, nuh-nuh-uh[Verse 1]가시 박힌 말 뒤I know you still like me (Uh-huh)Affecting your psyche likeUh-huh, nuh-uh-uh-huh속이 뻔한 거짓말놀아날 거라는 건 네 착각아무리 생각해도 넌Nuh-uh, nuh-uh-uh-huh[Pre-Chorus]따라 해봐 my whole damn style fascinating훔쳐가봐 잘하잖아, yeah, yeah, yeahI'm work of art, I'll take your heart, get it racingMaking you stop, making you stare, 'cause you know I'm rare[Chorus]Right?Wanna, wanna, 원해, wannabe, right?보나마나 I'm the one, I'm the real oneWanna, wanna, 원해, wannabe, right?난 빛이 나지 넌, nuh-uhBad, bad, for the historyGood God, I'm a masterpiece (Right?)Wanna, wanna, 원해, wannabe, right?보나마나 I'm the one, I'm the real one (Real one)[Post-Chorus]Nuh-uh-uh-uh-uh-uh보나마나 원해, wannabe, right?Nuh-uh-uh-uh-uh-uh난 빛이, and you know it, huhNuh-uh-uh-uh-uh-uh보나마나 원해, wannabe, right?Yeah, the real one 나, yeah, yeah넌 새빨간 lie"
40,CHUNG HA,"[청하 ""새벽에 핀 별 하나"" 가사][Verse 1]다시 찾아온 봄이살며시 내게 오면해맑은 미소로 날 보던그대가 떠오르죠바람결에 핀 꽃잎떨어지는 것처럼멀어지는 날[Chorus]새벽에 핀 별 하나그대를 비추면이 마음 담아서 보내줄 텐데어두운 밤하늘 위에슬픈 비가 내리고어디에 가도 닿지 않는네 마음[Verse 2]이 사랑은 영원히끝인 것처럼 내게멀어지는 너[Chorus]새벽에 핀 별 하나그대를 비추면이 마음 담아서 보내줄 텐데어두운 밤하늘 위에슬픈 비가 내리고어디를 보아도 닿지 않는 너[Bridge]무너지는 하루 끝꿈에서라도 마주치길그리운 맘이 차올라"
41,CHUNG HA,missing
42,CHUNG HA,"[청하 ""Killing Me"" 가사][Verse 1]Everything feels so strange바뀐 일상 속에문을 닫고 맘을 닫고Everything now has changed고립된 공간에 홀로 남겨진 채Lost in the maze, now I'm insane계속된 hide and seek[Pre-Chorus]Stuck with you 반복되는힘겨운 유희 긴 겨울같이숨 막히게 번져간 blueA little too soon[Chorus]It's killing me, killing me기나긴 터널인 매일이또 끝없이 이어진 어둠에 지쳐간 내 모습이It's killing me, killing meKilling me, uh, oh, oh, oh잃어버린 듯해 희미한 기억 끝에 (그리워해)It's killing me, killing me이젠 날 놓아줘, baby[Verse 2]또 잊혀진 일상에멈춰진 시간에When does it end?Try to pretend 이제는 익숙해Something just fell apart; 떨어진 broken heart갇혀진 채 무너진 미래모든 건 너 땜에[Pre-Chorus]Stuck with you 반복된 spin어디쯤인지 어딜 가는지숨 막히는 불빛은 blueA little too soon"
43,CHUNG HA,[Verse 1]매일이 새로운 난어쩌면 모두가 원했던 사람은 아니겠죠늦봄에 돋아난 푸른 마음은아무에게도 쉴 곳을 주지 못했죠알아요창 너머에 반짝이는 것들은아직 내 것이 아니라는 걸[Chorus]Someday빛이 되고 싶어요어딘가에서라도날 찾고 싶어요One day내 이름을 듣게 된다면일렁이는 맘으로내일을 살 수 있죠Someday[Verse 2]집에 돌아가는 길어제와 똑같이 가라앉아 버린 내 빈 마음들도망치듯 달아난 내 안의 모든 것들오늘도 난 아무 감정 없이 웃어믿어요아름답게 수놓일 순간들은분명 내게도 올 수 있다고[Chorus]Someday빛이 되고 싶어요어딘가에서라도날 찾고 싶어요One day내 맘을 마주할 날이 오면나를 가득 안고서눈물을 흘리겠죠SomedaySomedayOne day내 맘을 마주할 날이 오면나를 가득 안고서눈물을 흘리겠죠Someday
44,CHUNG HA,"[청하 ""Bicycle"" 가사][Intro]Uh, whoa (Whoa)Oh, yeah, oh, yeah, yeah[Verse 1]Ah, get up, 빙빙 도니, I know it 너의 떨림 (Uh)미로 속 그 끝에 넌 (Yah-yah-yah)이제 빨리 move it, uh, 계속되는 멈칫Te amo, I'll give you more[Pre-Chorus]I'm up here, say yeah-yeah-yeah따라와 faster, yeah, 호흡을 뱉어 so hard내 방식 그대로 찢고 나가 (Yeah), 더러운 시선 신경 쓰지 마 (Yeah)미친 척 밟아, let's go on a ride (Yeah), get on my bike, let's go[Chorus]Get out of my way, yah! (보여줄게 how I like it)Do it my way, yah! (And it goes like broom, broom, broom, broom)Get out of my way, yah! (고갤 들어 날 봐, face it)Do it my way, yah! (And it goes like broom, broom, broom, broom)[Post-Chorus]I'm getting higher, you're tripping lowerAnd when I say it's done, it's freaking over (Over, whoa)And I, I ride it, I ride it, you like it when I ride itI ride it, I ride it (Gimme that)[Verse 2]My sweat dripping down my back, I got ice decorating my neckI'll be the strongest thing, don't miss it'Cause I'm the baddest queen, I'm sicker than all of themGossipin' lowkeys don't bring me no funCome on, I'll slay you from tip of my tongueYou wanna know? And know what she likes? Sit back and watch me ride"
45,CHUNG HA,"[청하 ""X (걸어온 길에 꽃밭 따윈 없었죠)"" 가사][Verse 1]어디선가 넌 나를 지켜보겠지지키지 못한 약속 모두 다 잊은 채이제야 나는 제자리를 찾아온 것 같아닫혔던 문들이 날 향해 모두 열리고[Pre-Chorus]날 두드리는 불빛보랏빛 떨림들날 뚫어지게 쳐다보는 눈들이 날꿈꾸게 만들어[Chorus]이 자리가 날 만든 게 아냐걸어온 길에 꽃밭 따윈 없었죠그대가 놓아 버린 내 손은, yeah(You know you messed up, boy)‘이제는 안녕’ 인사가 되어흔들리며 사라져 가요닿을 수 없는 곳으로[Interlude]You should've loved me at my worstNow you just watch me on your TV screen[Verse 2]드디어 지금이 내 시간이라면달콤한 속삭임은 다 거둬주세요온 세상이 날 버리고 떠나갈 때그대는 선명하고 가깝게 있어줘요[Pre-Chorus]날 두드리는 불빛보랏빛 떨림들날 뚫어지게 쳐다보는 눈들이 날꿈꾸게 만들어[Chorus]이 자리가 날 만든 게 아냐걸어온 길에 꽃밭 따윈 없었죠그대가 놓아 버린 내 손은, yeah(You know you messed up, boy)‘이제는 안녕’ 인사가 되어흔들리며 사라져 가요닿을 수 없는 곳으로"
46,CHUNG HA,"[Verse 1]I feel you 빛과 어둠 그 사이넌 나의 곁으로 (All the time)Warning, warning 왜 이리 서투니?널 내게 맡겨봐 봐, ah[Verse 2]시간의 흐름조차 까맣게지워버린 밤, 지워버린 밤 (Na-na-na)감았던 두 눈마저 하얗게깊어지는 밤[Pre-Chorus]다가와 내게 이 순간Stay tonight, stay tonightStay by my sideStay tonight, stay tonight, stay[Chorus]이 밤 향기에 또 취하고멈추지 않아도 돼, sta-a-a-ay더는 움직일 수 없도록깊숙이 스며들어Stay with me, woah-oh[Post-Chorus]Tonight, stay tonightTell me what you wanna doRun away or stay toni-ah-tonightToni-ah-tonight, toni-ah-tonightTell me what you wanna doRun away or stay tonight[Bridge 1]난 피어나는 불꽃처럼Ah, 널 향해 또 번져가[Pre-Chorus]다가와 내게 이 순간Stay tonight, stay tonightStay by my sideStay tonight, stay tonight, stay"
47,CHUNG HA,"[청하 ""Masquerade"" 가사][Intro]You can find me, right?You can find me, right?You can find me, right?[Verse 1]어지러운 masquerade날 반쯤 가린 masquerade빙글빙글 돌아가는 시선에 가두는저들과 다르길 바래 넌[Pre-Chorus]Stepping, clapping 무심히분위길 맞춰 slow down, down, down, down아무 감흥 없이 리듬에 맞춰 slow down[Chorus]어지러운 masquerade나 지쳐갈 때쯤, oh, you there, you there끝나가는 masquerade수많은 가면들 그 틈에날 찾아봐[Post-Chorus]You can find me, right?You can find me, right?You can find me, right?I like it, like it, dum, dum, dum, du-dum, dum, dum[Verse 2]가짜들이 그리 요란해Too much color 혼란스럽게그저 그런 뻔한 풍경에짙게 흔적을 남겨 놔 (Oh, yeah yeah)[Pre-Chorus]Stepping, clapping 어느새가까워지면 slow down, down, down, down기다렸단 듯이 나에게 맡겨 slow down"
48,CHUNG HA,"[Verse 1]You're exactly what you're meant to beOh no, there ain't nothing wrong with youI lift you up so that you can seeOh, what your ex has done to you[Pre-Chorus]I'll always treat you differentSo why are you judging me, babe?I think the scars are healing thenOh, but the feelings back again[Chorus]I'm out of luck, out of time, I've been out of my mindNow you left, but you still can't leave her behindWhen I speak in a voice that you hear isn't mineYou said ""Give me some time"", can't you see that I'm trying?She keeps weighting us downI keep wondering if you wanna stayCan't seem to get off the groundBut I keep trying to fly on faith[Post-Chorus]No matter what you say, you got me flying on faith, yeahNo matter what you say, you got me flying on faith[Verse 2]I let you tell me what's wrong with meOh, when I don't take it out on youBut when I tell you what's wrong with youOh, boy you always got an attitude[Pre-Chorus]I'll always treat you differentSo why are you judging me, babe?I think the scars are healing thenOh, but the feelings back again"
49,CHUNG HA,"[청하 ""Luce Sicut Stellae"" 가사][Intro]Ooh, yeah, yeahNo, yeahShine for, shine for me tonight (Oh)Let it shine for me tonight[Verse 1]코랄 빛의 립스틱까지왠지 버겁게 느껴진 맘 (Ooh-ooh, ooh-ooh-ooh)화려함 너머 감춰진 똑같은 매일에 all day아무도 모르게 잠시 벗어 날래 (Ooh-ooh, ooh-ooh-ooh)[Pre-Chorus]La-la, la-la, 시간은 흐르고La-la, la-la, 오늘은 짧은 걸 you knowLa-la, la-la, 이 아름다운 별빛을 따라Let's get it right now[Chorus]어떤 날보다도 눈부실 거야 (Hoping, dreaming, wishing)설렌 맘을 가득 담아서 one shot (One shot)쏟아지는 즐거움 늘 반짝인 기쁨 모두소중한 순간을 놓치지 않길 (Ooh, yeah yeah)"
50,CHUNG HA,missing
51,CHUNG HA,missing
52,CHUNG HA,missing
53,CHUNG HA,"[청하 ""짜증 나게 만들어"" 가사][Intro]Oh whoa, yeah, yeahOh yeah, yeah[Verse 1]넌 나를 바보로 아는 거야아님 내가 떠 다 주길 바라는 거야알듯 말듯 짜증 나니까자꾸 눈치 보니까대체 뭐야 너 뭐야너 뭐야 진짜 뭐야[Pre-Chorus]그저 그런 인연이라면 (Uh, uh)애초에 난 너에게 숨결조차 주지 않았겠지, uh근데 넌 마치 넌날 사랑할 수 있는 사람처럼날 아주 헷갈리고 짜증 나게 만들어[Chorus]Ooh-ooh-ooh날 아주 헷갈리고 짜증 나게 만들어Ooh-ooh-ooh날 아주 헷갈리고 짜증 나게 만들어그냥 날 어루만지고내 모습 그대로 날 바라봐 줘누구보다 더 가까이 와서 안아줘생각보다 더 가까이 와서 들려줘[Post-Chorus]Oh whoa-oh-oh-oh-oh-oh-oh-oh-oh (그냥 날 어루만지고)Oh whoa-oh-oh-oh-oh-oh-oh-oh-oh (내 모습 그대로 날 바라봐 줘)Oh whoa-oh-oh-oh-oh, yeah, yeahOh yeah, yeah[Verse 2]내 어깨 잠시 너에게 기대고 싶대그래 솔직히 내가 이만큼 했으면뭔가 보여주던지말하던지 날 사랑하던지대체 뭐야 너 뭐야너 뭐야 (우리 뭐야)"
54,CHUNG HA,"[청하 ""Chill해"" 가사][Intro]Ah, ah whoa, chill해Ah, ah whoa, chill[Verse 1]매일 똑같은 하루 재미없어 everyday가끔은 꽉 잡던 정신 끈 놔도 돼이리저리 lonely, lonely지겨웠어 매일이 매일이불타는 오늘 밤은 Friday너의 그 신발 끈을 꽉 매[Pre-Chorus]Baby, 빛나는 불빛 아래 I wanna dance with youShining my youthStyle나게 입은 너와 sweat dripping off meJust cool하게달콤한 이 밤을 만끽해Baby 너의 품에 안겨 춤출래시끄러운 이곳 paradise지금 이 순간이 좋아[Chorus]그냥 노는 거야 맘껏 chill해 이 음악에 취해I won't stop this 내 맘을 색칠해Chill해, chill해, chill해Just feel it, feel it, feel it귀찮게 하지 마Feel이 꽂히는 대로 내 멋대로 살래[Verse 2]달빛에 음악이 흐르는 밤금요일에 끝에서 신나는 난A queen bee in this place, uh, uh, yeah시간이 멈춘 우린 bomb, bomb, bomb내일이 닿을 때까지오늘만 사는 것처럼 내허리를 쥐고 춤을 춰 and say my name내일이 되면 잊어버려"
55,CHUNG HA,missing
56,CHUNG HA,missing
57,CHUNG HA,missing
58,CHUNG HA,"[청하 ""All Night Long"" 가사][Verse 1]If I go blind 눈이 멀어봐야 할 것들을 보지 못할 때가 있곤 해It's alright, 네가 있어서그냥 난 그 사실만으로도, 네참을만해, 걸을만해[Verse 2]어두워지면 넌 날 밝히고차가워진 날 늘 뜨겁게 하고엉켜있는 날 늘 풀어주고늘 부족한 날 늘 완성해 줘[Chorus]All day long 아마 너와 있으면하루 종일 웃고 있지 않을까 싶어All night long 아마 너와 보내면잠이 절대 오지 않는 그런 밤이 될 거야[Verse 3]If you go blind 눈이 멀어나를 보지 못한다고 말할 때가 온대도It’s alright, 원래 어차피 love is blind그래도 내가 옆에 있을 테니까날 놓지 말고 행복해 줘"
59,CHUNG HA,"[청하 ""솔직히 지친다"" 가사][Verse 1]왠지 모르게또 잠이 오지 않는 새벽이면날 찾아오는 그 슬픈 걱정들 (걱정들)왜 그런지 모를불안이 다가와 날 흔들면잊어보려 지친 날 더 일으켜 왔어 (일으켜 왔어)[Pre-Chorus]내려놓을 수 없는 부담들이내 작은 어깨 가득히 내려앉아[Chorus]너의 그 위로도 쉬어가란 그 말도전부 나에겐 들리지 않았어이젠 다 지친다 날 향한 기대도끝없는 노력도잘할 수 있을까 그런 생각만 떠올라도눈물이 왈칵 차올라 온다솔직히 지친다 너보다 컸던 꿈도이젠 다 지친다[Verse 2]웃는 사람들그 속의 나만 외롭다 느껴질 때너의 따뜻했던 위로가 그리워져 (그리워져)지쳐버린 날 돌보지 않고그렇게 괜찮다 더는 말하기 싫어[Chorus]너의 그 위로도 쉬어가란 그 말도전부 나에겐 들리지 않았어이젠 다 지친다 날 향한 기대도끝없는 노력도잘할 수 있을까 그런 생각만 떠올라도눈물이 왈칵 차올라 온다솔직히 지친다 너보다 컸던 꿈도이젠 다 지친다"
60,CHUNG HA,"[청하 ""Comes N Goes"" 가사][Verse 1]낯선 모든 것이다 빛을 잃어 길을 잃은 밤달빛 조각들로 날 비추던두 눈 속에 하늘[Pre-Chorus]우연 속에 우리들가끔씩 난 두려워날선 꿈처럼파란 hurricane 몰려와파도 되어 흔들려나를 꼭 안아줘[Chorus]You're making it가려진 진실은 슬픈 멜로디내 목소리가 네 곁에 닿을 수 있다면하얗게 사라져 버려도 괜찮아이 빛바랜 동화처럼It comes and goes, comes and goesOoh, it comes and goes, ooh[Verse 2]나의 모든 것이바램들로 가득 찬 분홍빛아무도 모르게 숨겨왔던소란한 내 마음[Pre-Chorus]우연 속에 우리들가끔씩 난 두려워날선 꿈처럼 (날선 꿈처럼)파란 hurricane 몰려와파도 되어 흔들려나를 꼭 안아줘 (안아줘)[Chorus]You're making it가려진 진실은 슬픈 멜로디내 목소리가 네 곁에 닿을 수 있다면하얗게 사라져 버려도 괜찮아이 빛바랜 동화처럼It comes and goes"
61,CHUNG HA,missing
62,CHUNG HA,"[청하 ""롤러코스터"" 가사][Verse 1]I remember, very first time in loveI remember, oh ohI remember, oh oh oh oh oh너도 같은 기분일까 so I'm in loveI remember, oh ohI remember, whoa[Verse 2]어머, 이래도 되는지 싶어그래, 너 때문에 매일 즐거워조금 서두르는 것 같아도 babyI need your love, oh ohI need your love, oh oh oh oh oh[Pre-Chorus]심장이 훅 내려앉게 달콤해가끔은 상처받을까 걱정돼처음부터 모든 걸 알 순 없겠지하지만 난 다 던져볼래[Chorus]자꾸 아찔한 이 느낌, 위험한 이 느낌내 손을 꼭 잡아줘 I want you흔들리지 않게, 조금 더 뜨겁게나를 꼭 더 안아줘넌 roller coaster, ooh ahhRoller coaster, oh whoaI need your love, loveBaby, your love, love[Verse 3]빤히 바라볼 때 가슴이 떨려아닌 척 해봐도 뻔히 다 걸려내가 먼저 말하지 않아도 이미 다 알아넌 내 맘과 같아 uh huh[Verse 4]너무 빠른 건 아닐까 싶어근데 너 때문에 매일 새로워조금 서툴러도 눈 감아줘 babyI need your love, oh ohI need your love, oh oh oh oh oh"
63,CHUNG HA,missing
64,CHUNG HA,"[청하 ""Snapping"" 가사][Verse 1]Mmh, don’t make me love you (Yeah)하얗게 올라온 거품왜 자꾸 나를 보며 웃는데 꿈인 걸 느끼게아쉬운 표정이 또 왜 이렇게 맴도니[Pre-Chorus]Really freaky baby 꼬인 마음 (꼬인 마음)Doesn't matter what, you, baby, hate or love (Hate or love)네가 가는 길에 drop me off가볍게 take it off오늘 밤이 가기 전에 밀어내 yeah[Chorus]Snapping, snapping애써 눈을 가리고Snapping, snapping지친 맘을 던지고비틀대는 몸짓으로잠시 널 훔치더라도Snapping, snapping, I will let you go[Post-Chorus]I know, I knowI don't, I don't (Care)Snapping, oohSnappin', snappin' (Ooh)I know, I knowI don't, I don't (Mind)Snapping, oohSnappin', snappin'[Verse 2]Baby I feel you (Yeah)뿌옇게 번지는 perfume물 같은 나를 탁하게 해 왜Shoo go on, fade away번지는 purple rain또 왜 이렇게 슬프니"
65,CHUNG HA,missing
66,CHUNG HA,"HangulDoo Doo Doop~ Doo Doo Doop~You 어떤 여자 니가 말을 걸어도I don’t really mind (ah~)눈웃음 찡긋 끼 부리는 너 어쩜 그렇게 (ha~)심각해 몰래몰래 숨겨둔 다른 여자들곧 모두 알게 될 거야 위험한 니 버릇을!He's got show 익숙해 보여So danger 니 손짓Make me sad 셔츠 위에서나는 그 향기 아 너무도 낯선데?So for now I’ll enjoy the rideTake a swing with me긴장해 오늘 너 (oh yeah)조심해 watch your back!I got a bad boy, bad boy, bad boy말도 안돼 (so bad)나랑은 상관없어 맘도 1도 없어!I got a bad boy, bad boy, bad boy말도 안돼 (oh he's so so bad)"
67,CHUNG HA,missing
68,CHUNG HA,"[청하 ""Love U"" 가사][Verse 1]왠지 설레는 느낌Make me feel so high환한 미소가(I really want it)빠져들고만 싶은너의 deep brown eyes담아둘래 몰래(I really want it)[Pre-Chorus]이젠 더 이상 not afraid내 맘 속에 넌 not a friend다 알잖아 똑같잖아시작이라고 말하기엔아직은 좀 멀어 이제다가와, 더 다가와[Chorus]I just wanna love you너와 나 조금씩 끌리는 이유Oh I don't know it (Oh, oh)표현이 안 되나 봐커져가 on my mind널 안고 싶어 love you (Oh, oh)[Post-Chorus]I just wanna, wanna love youYou make me (Oh, oh)I just wanna, wanna love youOoh whoa[Verse 2]니가 왜 좋을까 생각했어(I really want it)Oh 너도 그렇듯이 나도 그런가봐더욱 설레게 해줘내가 주인공인 것처럼 (I really want it)엔딩이 없는 영화 같아 떨리나봐"
69,CHUNG HA,missing
70,CHUNG HA,"[청하 ""Chica"" 가사][Intro]Ay, sí, chica[Verse 1]나는 원해 너의 true self색다른 걸 내게 줄래시간은 충분해 감춰둔 널 꺼내너는 망설였지 always내가 먼저 보낸 messageYou gotta lead your wayAnd you will be okay[Pre-Chorus]이젠 기다려 시간의 끝을익숙해진 밤은 colors of blue가리워진 너를 그려 beautiful어둠보다 빛나 넌 it is true번져버린 하늘 ready to move던져버려 멀리 뒤섞인 춤까지(Show me your love)[Chorus]Chica, chica, sí, you've got it allChica, chica, sí, you’re beautifulLet it all out, let your feelings outLet the world know what you're all about (Say it, say it!)Chica, chica, sí, you've got it allChica, chica, sí, you’re living it like you wannaOoh"
71,CHUNG HA,missing
72,CHUNG HA,"[청하 ""Be Yourself"" 가사][Intro]너를 보여줘 ooh ooh, yeah yeahWhatever you do[Verse 1]똑같은 시선에 지쳐 보여원하는 모든 너가 되어봐 yeah yeah널 바라봤던 시선 속네 안에 가둬버린 날개 on틀안에서 널 꺼내자유롭게 해줄게 yeah[Pre-Chorus]다양한 색을 원해 be yourself (You-ooh)꺼내 모든 널 감출 필요 없어망설임은 no more 펼쳐 모든 널Are you ready? 거침없이 터트려![Chorus]Be yourself, be yourself투명하게 보여줘한 가지 색으론 설명할 순 없어어떤 모습도 be okay, like itGet it right, keep it low원해 나는 be yourselfYou, ooh-ooh, you, ooh-ooh, yeahYou, ooh-ooh, you, ooh-ooh, yeah있는 그대로 너를 보여 두려워마Just be yourself, be yourself, yeah[Verse 2]모두 틀렸다 내게 다 말해 (말해)너를 깨 봐 느낄 수 있게 yeah시원하게 너를 모두 보여봐두려움은 던져 we go hardLet's get-get-get it각기 다른 색들로 널 보여봐 yeah"
73,CHUNG HA,[Verse 1: CHUNG HA]뭐 나쁜 일 있어? 왜 그래아무 일도 없어? 이상하네네 눈빛만 봐도 다 아는 나인데넌 왜 피해?진작 몰라줘서 미안해누구 신경쓸 때가 아냐 넌생각해봤는데 한 번 들어볼래[Pre-Chorus: CHUNG HA]여기 종이랑 볼펜 줄게하고 싶은 말 적어줄래?사람 이름이든 아주 나쁜 말이든널 아프게 했던 모든 것[Chorus: CHUNG HA]약속해줘 my friend말할 수 없다면아무도 모르게여기 적어줘Ooh여기 적어줘아무도 모르게 내가 버려줄게[Verse 2: pH-1]이리줘 그 종이 (gimme that)검은 볼펜 (I'm serious)손바닥 새까매질때까지 써볼게 (uh huh)어디서부터 시작해야 될지몰라서 일단 1부터 100까지 yeah씩씩대며 적는 날 기다리는넌 슬슬 애타지Maybe I just can't hide 내 표정과뾰루퉁한 말투에 속 마음이 들키나봐 (damn)날 봐주는 너만 곁에 있어주면 돼 (주면 돼)진심으로 고마워이제 맘껏 웃어볼게[Pre-Chorus: CHUNG HA]여기 종이랑 볼펜 줄게하고 싶은 말 적어줄래?사람 이름이든 아주 나쁜 말이든널 아프게 했던 모든 것
74,CHUNG HA,"[청하 ""솔직히 지친다"" 가사][Verse 1]왠지 모르게또 잠이 오지 않는 새벽이면날 찾아오는 그 슬픈 걱정들 (걱정들)왜 그런지 모를불안이 다가와 날 흔들면잊어보려 지친 날 더 일으켜 왔어 (일으켜 왔어)[Pre-Chorus]내려놓을 수 없는 부담들이내 작은 어깨 가득히 내려앉아[Chorus]너의 그 위로도 쉬어가란 그 말도전부 나에겐 들리지 않았어이젠 다 지친다 날 향한 기대도끝없는 노력도잘할 수 있을까 그런 생각만 떠올라도눈물이 왈칵 차올라 온다솔직히 지친다 너보다 컸던 꿈도이젠 다 지친다[Verse 2]웃는 사람들그 속의 나만 외롭다 느껴질 때너의 따뜻했던 위로가 그리워져 (그리워져)지쳐버린 날 돌보지 않고그렇게 괜찮다 더는 말하기 싫어[Chorus]너의 그 위로도 쉬어가란 그 말도전부 나에겐 들리지 않았어이젠 다 지친다 날 향한 기대도끝없는 노력도잘할 수 있을까 그런 생각만 떠올라도눈물이 왈칵 차올라 온다솔직히 지친다 너보다 컸던 꿈도이젠 다 지친다"
